item_id,item,item weight,prototype
641,AVQ9T0BC4PCVS,1.9979509,56
2504,A1TET60NZOM8HK,1.9964557,56
2104,ARY1EU7AO0ZHP,1.9939966,56
2053,AJDTDS2IJ4L2G,1.9893744,56
3052,A15OCIHXTP1OOM,1.9864206,56
2538,A2SCAY9WGDJTB3,1.9668167,56
431,A2NHPCKUWZUFLM,1.9643002,56
3924,A6Q9CLE80FJ5,1.9998617,57
474,A1MQFYYSZSEQYX,1.9996028,57
10743,A1LF6JD8UEQA7Q,1.9995928,57
5275,AF3GWLPRUFGXO,1.9983902,57
192,A3T8IO4V7VIXLR,1.9962825,57
341,A3D2VTO51FRS4Z,1.9948816,57
240,AKF7MXCEFQ2RZ,1.9922894,57
747,A1VP82VQ411AHH,1.9917505,57
12801,AO3LPJG19T1D6,1.9893657,57
1645,AD9OVPOUIJM6D,1.9883193,57
6665,A1XM302GQAWYG,1.9996514,58
9433,A18JPN9WD6V98F,1.9988174,58
5561,A1ZE6QNTHJ5QTT,1.9965647,58
5395,A3M11HBDJ4UPGY,1.9936259,58
2896,A1PHDKFH72YBS6,1.9886873,58
4382,A3BKQ8ZY6KI8PV,1.9824101,58
9825,A1STQ0L7YSRL7E,1.9803159,58
11695,A3C8IJMBUINQYA,1.9800968,58
9555,A7J4XWOGBHXQL,1.9413233,58
10484,A2UK5ZLO6PYB0J,1.9311829,58
13258,A11ZCNNUJEC4X2,1.9996603,59
14135,A2IUTTD4XEFO5P,1.9994682,59
7941,A44DKG8IGKJQY,1.9994023,59
3146,A6QXHXETA0USN,1.9993422,59
11521,A1LLBSF024FIVK,1.9988285,59
7438,A3V79KXIY09MOE,1.9981066,59
10491,A2F15PAV97W0LL,1.9959425,59
13116,A1V3AG8852MOSW,1.9926839,59
12784,A2G4A7LS78GTXF,1.9921339,59
13919,A30WFGZWZ9KDQV,1.9906898,59
1161,A3E0MSKBIWMU6F,1.9998255,60
801,A2G0G90RAC5MJZ,1.9995651,60
1531,A14F106N1M9AAQ,1.9989986,60
977,A1NTA4K5DS2V80,1.9987345,60
1263,AK5UVZZARQWL0,1.9987274,60
1530,A2GCO8MMDUYUCB,1.9934956,60
2108,A1NPJM8DW5EUZO,1.9873537,60
2370,A2OL2X9S0UL0XY,1.9848783,60
1265,A3F2MQJY23H3DP,1.9798381,60
2123,A9CX5AF01YTKB,1.9785259,60
7727,A1QV6WSWL96DA6,1.999538,61
10920,AKWDX8XHG11FF,1.9991739,61
7872,A2KP4GAQZ7FJWC,1.9982579,61
5886,A3JXBZ8F65100O,1.9973803,61
9637,A11W0E2L05RCZT,1.9970495,61
10811,A30LX48ERH0I4G,1.9902819,61
8864,A1KW01A422TBYD,1.9857377,61
13732,A2513TWDOYXVZY,1.9851342,61
8107,A2PVWS7NY68IBO,1.9837021,61
9253,A2D70FBHL31AO4,1.9780533,61
5187,A2ZPZM9RE08JXF,1.9998115,62
7241,A3VAKA49B2DES8,1.999763,62
3769,A167KPMW1NBZJW,1.9984248,62
4182,A3ECBJJGUCGC5I,1.9978898,62
9345,A15JXXLC69K3UY,1.9978092,62
12222,A1Y043ABRDVQC0,1.9973361,62
4426,A35HOUWHAYZZN6,1.9961548,62
8272,AGHIUO1B3IF8H,1.9956434,62
6970,A2KBL5XP89LR9R,1.9956055,62
6689,ABDG3FBH50PZB,1.9955927,62
4904,AGJRUK27RBVYS,1.999223,63
12891,AR2WRROF6SOQV,1.998956,63
4137,A298GL2D0BHGKZ,1.9978647,63
3545,A13BX9O5UDBILC,1.9961028,63
8502,A35GDF23QE6D1X,1.9934843,63
10942,AOEP96629WHHA,1.9920259,63
3067,A2WA8TDCTGUADI,1.982226,63
6205,A1U7YAYZCG6ELL,1.9783196,63
11001,A3HXO3N75PUZHF,1.9518497,63
5984,A1B0XSELDB15M7,1.9401802,63
7987,AUN2L9ZRJCLIQ,1.9997587,64
6233,A3F2VVIQIY6U64,1.9994923,64
3753,A21H1P3QQ6WEX6,1.9993386,64
8420,A1QG3JF3CN7QFQ,1.99912,64
4482,AMELP72OELCN,1.9985452,64
3717,A2MVPY9XVYST9H,1.9973791,64
10182,A1TDR7Y90SVCHL,1.9959197,64
10544,A2CN34UJ77CMFG,1.994981,64
10277,A3NBFIN2EY4PSW,1.9924703,64
4402,A1ZHGCW0256TMR,1.9868221,64
9208,A2YRK2XNXALLKQ,1.9999474,65
143,A2V44W8WEZZQ08,1.9996037,65
464,A6A0LTYEAMAP5,1.9995568,65
10180,A1MI89BEP1GNO1,1.9988358,65
12111,A3LTP6ZGXUFZE0,1.9964082,65
7637,A1JKBO3JD6XN19,1.9958273,65
12048,A2FVY46N14A4F3,1.9914296,65
12700,A7CKXET12XIAV,1.9905013,65
2367,A1VJ6MG8BLO7N4,1.9899021,65
12627,A1VEII9S7X03D2,1.9872447,65
441,AFPH2BZGNNJ79,1.9996076,66
1610,A3EDHLPTBO0XCX,1.9989811,66
1119,AKXIXPWXDQP3M,1.9952676,66
1195,A5WX3VUGZOJNU,1.9942133,66
2277,AMSCL0GGSFLL6,1.9913805,66
678,A1JKXPPLXJK5IW,1.9905701,66
2979,A3OMBKL5EOHA36,1.9894286,66
2227,A3UBRY0YK22ZEY,1.985698,66
88,AAQ75C4BJUQLO,1.9762076,66
2343,A3TGHK20ZKZFRP,1.961858,66
9079,A1YZEEDWCHXZUU,1.9996843,67
6886,A3P0SPSPYR6VLB,1.99913,67
12902,A2YD2RIKEY0T4I,1.9987768,67
7975,A2TS02LPROS00N,1.998419,67
7883,A2Q9CNJ4T6ZK99,1.9974935,67
8865,AN07XFDNY1FI,1.9970713,67
10557,A2AOYPE2OK5TJH,1.9964662,67
11446,A20QV1RC3HKJAF,1.9956884,67
7724,A2KEK2NUF5196W,1.9947522,67
10247,A1LY79U7ULWCNN,1.9915073,67
9800,A1G0VFQ9198IUF,1.9994583,68
2202,AGY3W8X0O9XW8,1.999186,68
6836,AO7KVCRFBVV4N,1.9961439,68
469,A3W0POMI33YQXQ,1.9940832,68
1432,A1BNPJ06EGPVN0,1.9837635,68
10099,A19HOYIQJRTCIK,1.9824948,68
10313,A32PK10GO0320,1.9768355,68
1450,A213W9QICANCC5,1.9745898,68
13144,AZMXF6VNCFKP6,1.9699116,68
1224,A39FJV2G99WGQI,1.966474,68
9588,A2QHS1ZCIQOL7E,1.9991305,69
6346,A10HFLC198KFZH,1.9918332,69
4411,A1Z6KY0CW1PKWD,1.9629184,69
3725,A1TY4TRLA4QK5Y,1.9331067,69
4878,A2FYURACEKVNA7,1.9330218,69
5357,A28LCUL3KAWNH2,1.9241838,69
4349,A1KBV71PGFFPVV,1.9091647,69
4322,A1KXKZ3LUWWDRF,1.9052918,69
6120,A2EIB3VA7LXKEJ,1.9007611,69
4542,A2TBAUW2W7J538,1.8940799,69
9864,A2LOZ7Q24HTXTP,1.9997516,70
12224,APV99W7VS44SR,1.9997122,70
12875,A3KFX2QMCZXG3U,1.9989574,70
9896,A24ECQCIUKA2Y3,1.9984077,70
12664,AMJEE733AFRL3,1.9981693,70
9233,A32WSMQ38RG8VB,1.9974372,70
7784,A3W0QBWMP2V3K5,1.9951172,70
7660,A2JBWGFRJ05Z8D,1.9949543,70
4141,AOUSNDLSM6TPC,1.9936451,70
11309,A1PZXNWVF62U71,1.9928591,70
2834,ATZPI8XK3KP7,1.9997506,71
4110,A1DBQOB2CVLDOS,1.9991785,71
2948,A1VMNW7MLVBXBE,1.9989071,71
4132,A3H4JM6LH0GPJ8,1.9980645,71
3128,A1IMPZYRB79DMS,1.9972398,71
3413,A1XWQ13VJDOQ7C,1.9960687,71
4151,AC8BQK23FRQDV,1.9918714,71
3123,A1ER3FF6AI7VPE,1.986721,71
3859,A1D0O71KTFMU6J,1.9784245,71
3881,AD0UONY4TLSW5,1.9776163,71
5078,A2EKDG4J7JNACA,1.999923,72
2469,A3GASQRWPQW28W,1.9997829,72
6558,A3FQDCXPR8LRXZ,1.9997694,72
5744,A3RA57VK1PBXC8,1.9993287,72
1557,A3CHKTKVWL5GWJ,1.9979246,72
4017,A2B2TVVNS6NII1,1.9965441,72
2149,AB1Z91C0JB9LX,1.9963193,72
7478,ADKHRF89F20BG,1.9951782,72
2717,A16GS0KNO4SFUQ,1.9947424,72
6399,A1UKKD3XBX8WZ,1.994448,72
12034,AQFQZVC3NLWX6,1.999851,73
10823,A26WERB3EL2JD3,1.9997586,73
13620,AX1PJ7BKPDODC,1.9995612,73
11975,A5EK972JF3UHB,1.9992867,73
13451,A2C0N1P2NCVJ1R,1.9946167,73
12287,A232ANQOQNZGQR,1.9942455,73
13724,AO76X9L0OCY1X,1.9906638,73
10666,A3R9WSOEQHQ914,1.9889672,73
7656,A1UNV7XHOLBZ7T,1.9868639,73
5483,A2NDOXD1LQKBEG,1.9854996,73
513,AJKWF4W7QD4NS,1.9995304,74
3341,A1A4G1ESVAF345,1.9455103,74
5208,A2KA0AM77EUK0U,1.9214766,74
5526,A1IOJC8U0239DN,1.918725,74
7793,A37GAGAZDFRMZ3,1.9154706,74
2950,AKIGOUPTB86KZ,1.909073,74
3660,A1I0FTZA5ZBNF3,1.9023083,74
1276,AMGGZCWY3VNZC,1.8930321,74
4099,AU3L1YF0TK76Q,1.8888215,74
2259,A2GUL80FFONU6U,1.8867986,74
86,AXCIN2MJXQTG8,1.99981,75
609,A31KL3P9AH2MTJ,1.9994605,75
410,ALJUWINH5ZW7S,1.9994574,75
501,A171J5MAWY8LIZ,1.9990122,75
1037,A31GXY2WIQ8FXQ,1.9971781,75
515,AS489KHAF882D,1.9971262,75
1004,A1QOEM8ZQ9FQI7,1.9966373,75
110,AY4BZBO0U0FL7,1.9955013,75
568,A153BBN6QN2SN3,1.9924712,75
440,A3AXEVEAY02DK5,1.9917436,75
1276,AMGGZCWY3VNZC,1.9998776,76
2258,A21QJ6WV3K2X74,1.998773,76
3660,A1I0FTZA5ZBNF3,1.9987125,76
2479,A2FS6OGMZMALTD,1.9986572,76
6438,ASM1V7ZJT5E9V,1.9974223,76
5208,A2KA0AM77EUK0U,1.9956355,76
2950,AKIGOUPTB86KZ,1.995385,76
2159,AODZU5EE5L6M8,1.9937749,76
5784,A19PA0H7BJWDM6,1.9897614,76
3289,A71IFFVR45TVZ,1.9685571,76
9472,A3EQLHGOIYD4Y2,1.9998529,77
6978,A38M74ACIMHPT,1.9997842,77
12852,A1QCM79LLO9VHF,1.9996653,77
9790,A25BJ6ZTGRNR3L,1.9996085,77
13404,A3J8Y3PTSN3OGL,1.9991513,77
11394,A1CSZYES47F0JV,1.9988378,77
8790,A151OQTFA5W8AV,1.9980346,77
10889,A2GGB5O6W6D8QN,1.9961092,77
10167,A1RL82MPKT2KXI,1.9931033,77
13563,A3MSO10BPAF01U,1.9926789,77
13285,AC80XT00V5JIH,1.9998388,78
9497,A21P2TV5Y8G6V,1.9996068,78
8757,A359XCBS4ZI9Q1,1.9992785,78
13737,A2URI2HIMI1RWB,1.9988999,78
4516,A26RK8AP0NZIFT,1.9973023,78
11891,A3MKSVQT25JJ9C,1.9969671,78
13292,A1I4WE175NSVID,1.9967539,78
11283,A3EPEKTBXQIFZN,1.9950104,78
8616,A2KH3N85FJOL9M,1.9946315,78
11488,A1T8FE0392B74W,1.9938893,78
1721,A29IKPDK3G334J,1.999079,79
10470,AK5AFZEQBW9XS,1.9969871,79
6489,A2NJT8WNKC7S56,1.9961784,79
10297,ACC9G4EF0YGOH,1.9960759,79
12552,A28DSVZBCYUX88,1.996053,79
4759,A147OO5JNYPPND,1.994972,79
4905,AMNFD1Y9HLLGZ,1.993052,79
4623,A3AS36AG6SCXFA,1.9922584,79
5320,A3IBNJGANLYF1Q,1.9874473,79
8636,A3RTG4H0WUDOJO,1.9755234,79
9984,A28IBOLVCSQRLQ,1.9990449,80
6863,ABFRL0PGO0H3O,1.9989222,80
7348,AUI462YZU1SAE,1.9963331,80
12395,A3NVLEOPR21W90,1.9949696,80
7839,A15PIAQT55GNCA,1.9937409,80
11540,A2HT30WIINB4S5,1.991623,80
11886,AGP03HMRO4TZC,1.9912002,80
10472,A1GTWRBJ2L7OND,1.9892519,80
8889,A2F8L9KL4Y96KE,1.9699523,80
14007,A3S1UN5UL0W2G6,1.9657156,80
5046,A2HF4LZ7VWXBTM,1.9997568,81
6677,A2F4ZKMVUBVUME,1.9993985,81
6159,A3W3LP0RSWLJCS,1.9992616,81
2206,A3GZZ7O20BZQ94,1.9982309,81
12975,A1O9YSKCBABAQO,1.9959806,81
6706,A14DUIGHSA7SHT,1.9952527,81
4659,A2YSUZ7R9AGJIU,1.9936891,81
7162,ARFWZ7AF3RCHB,1.9934018,81
6930,A2ILZRZGV7DXFA,1.9916651,81
7321,A6JJ9LVL4E11K,1.9907267,81
6507,A9X11RWICAS60,1.9994128,82
14008,A3GN1IVXUGZAOZ,1.9980984,82
8280,A36UVCB0F11P5X,1.9980826,82
8476,A2QC4EH5W3NT8F,1.9973967,82
8198,A2MIFT29MLYKQE,1.995542,82
3511,A1CY0GDB0MUITX,1.9946547,82
12044,A3DWFVP7V9U90B,1.994485,82
11296,AQQX16H0SVJL7,1.990911,82
9846,A1QA0FTTA4LPIP,1.9901724,82
2677,A2YQ5O6XV23543,1.9831592,82
11338,A1DWGAROSTYH5M,1.999766,83
8911,A21GTH20R33D6B,1.997148,83
13653,A3NOHRX3R6BK30,1.9954832,83
7863,AG8UWL56LLU35,1.990916,83
13818,AUK9KURLG0DM4,1.9884584,83
12051,A27L6XB9BPNU4M,1.9839255,83
9362,A39DPY0LPZE79F,1.9765191,83
11012,A1ZADRN3C26806,1.9562006,83
9878,AM2PAP6COUV5J,1.9528723,83
9299,A3FHAI1S0BTW5K,1.9430711,83
2952,A37V9OHPGOFUHP,1.9995713,84
2964,A1Q15TP2FXYYMF,1.9995589,84
3754,A2KVJTASGJSF18,1.9990826,84
3678,A185QFJRTB5W93,1.9988334,84
2755,A18ALIPZMCHBWV,1.9985123,84
2973,A3210S68ALISQ5,1.9976141,84
2871,A10OOQ653VNEQH,1.9970387,84
1459,A3KO6FVTKUTG4S,1.9953282,84
1509,A1CHP7J477VJYM,1.9942384,84
2148,ABNI7Z61A82R4,1.9877747,84
7987,AUN2L9ZRJCLIQ,1.9997826,85
6233,A3F2VVIQIY6U64,1.9995419,85
3753,A21H1P3QQ6WEX6,1.9993913,85
8420,A1QG3JF3CN7QFQ,1.9991403,85
4482,AMELP72OELCN,1.998416,85
3717,A2MVPY9XVYST9H,1.9971507,85
10182,A1TDR7Y90SVCHL,1.9960778,85
10544,A2CN34UJ77CMFG,1.9951118,85
10277,A3NBFIN2EY4PSW,1.9927075,85
4402,A1ZHGCW0256TMR,1.9869039,85
1699,AD0J5KK4WQXNS,1.9996955,86
320,A7GXT5V1VL5UT,1.998,86
2252,A2AWD3P0HSEESE,1.996953,86
2554,A48Z207T98FN0,1.9846392,86
1901,A3A06ZU6QI9KIL,1.9718598,86
1429,AK1XFTDQ7QU5N,1.971098,86
1180,A3DTM154O4UUP6,1.9708493,86
1786,A2JZ2MVZA172D3,1.9572479,86
552,A1O26YWZJ82P68,1.9546032,86
1768,A2NQU8PJ8JCJR,1.9491799,86
1666,A38IEZF0P3ZUQJ,1.9998109,87
4189,A1U1GYM2SIA2PY,1.9986508,87
4823,AWPN47SSWK1JV,1.9942933,87
3162,A2R7LPK0UQMQII,1.9918711,87
1769,AJ7H24LP4YV4H,1.9885808,87
4517,A3O3MI0QJ5VEQ9,1.9866352,87
3395,ALPTGJLU522TQ,1.9671636,87
4128,A22KSLS21JMNF4,1.961274,87
3674,A1WM97HIZTKY62,1.9458541,87
4611,A14TQRT70DPFQP,1.9403343,87
4022,AZQ7O73EAS3VI,1.9998642,88
4572,AEMQKS13WC4D2,1.9996843,88
2414,A249RWLG03TMLS,1.9985559,88
3427,A2716HB74GDFN7,1.9971783,88
1759,A8P310BOK2V27,1.9966468,88
1264,A2WPL6Y08K6ZQH,1.9939497,88
3100,A9Y5O2R4D6EH5,1.9929663,88
4828,A7RTC5NH1XW4J,1.991615,88
1205,A3MU9G6YWKTGTA,1.9906068,88
1314,A2SZRY5TFW27TR,1.9845009,88
1902,A1WEBQZ3GM05N0,1.999875,89
8311,A3PD6NG6XL336W,1.9994497,89
2558,A139F69S6E0Q78,1.9994187,89
9608,ATKKCGDROU0X0,1.999314,89
4970,A1P8WKEAO2EEDM,1.9991463,89
9850,A3MGDZ4LX7CLXW,1.997544,89
791,A2EGK0YRDF4ZZB,1.9964883,89
5272,A1R03JPGVO0CT2,1.993923,89
1949,AI290A0Z9Y3XF,1.9938455,89
6851,A2HM1PRFLYBLJ6,1.9936557,89
5787,A19OVRG42RGXYC,1.9998201,90
4515,A3PHT1TVWUYGNZ,1.9992194,90
5549,AZAC7B4HD5ZVC,1.9977508,90
6309,A1U5TQUQ92ATH,1.9970317,90
4907,A1VU8D2148AKAG,1.9961319,90
5786,A1B353I71SYMRQ,1.9954715,90
6044,A1C3M9XNHHZ43R,1.992804,90
6001,A1JAW2J2WF1SK5,1.9896197,90
5683,AH1OH4PWR7NV6,1.9824023,90
2250,A1RSXP7MB772E3,1.9771388,90
5606,A3OOIS6U00QJJX,1.9992609,91
4860,A1ZR8F86DJRVLX,1.9955685,91
6024,A2BRZDMSGCYIKN,1.9880592,91
3976,A16H0MIIIBI7VN,1.9775045,91
4427,A25AF2BI2P5B14,1.9477267,91
11328,A1SJUYU7X2ZK3C,1.9477006,91
6464,A93XMXFE79BHU,1.9473221,91
13159,A1GVF10L3ZF2MF,1.9430952,91
10058,A3PDGWYC08DXF4,1.9355241,91
8131,A1GW4A1S9KYC3C,1.9080412,91
1379,A2LV5QOHTCW994,1.9992864,92
2232,A387GJKV8S6BHV,1.9977242,92
336,A2C5LA07JCDWTN,1.9974287,92
705,A10JPTQTDNTV43,1.9973165,92
849,AWXE0WM5RIWZW,1.9947453,92
1135,A18R3YNRP274RP,1.9926126,92
910,A2Z6FT650NML9K,1.991363,92
596,A1GUK0J0OQHS0W,1.9901437,92
823,A2O4RTEFIJ918H,1.9885128,92
1154,A2UTIG6HVFRXAV,1.9871349,92
117,A2RFEKB9ACGB3N,1.9999046,93
167,A1OYBF92TASIWN,1.9994776,93
4310,A1IAQOSPATLKWO,1.9988246,93
486,A2MX4K2Y7VK1U8,1.9987767,93
180,AM5W70UB0HDXZ,1.9975307,93
238,A2396ASCFP9L7F,1.9961076,93
1002,A2JMIOAVBGLAJP,1.9959147,93
377,A2J9AN99ZE5SQ,1.9954371,93
234,A30GPTKHN5SXKI,1.9928043,93
84,A1Y1IKTDRQPCYF,1.9849633,93
